"Company","Title","Location","Region","URL","Source","Status","Notes"
"Goldman Sachs","2027 | EMEA | London | FICC and Equities (Sales and Trading) Quantitative Strats | Internship","London, Greater London, England, United Kingdom","Europe","https://higher.gs.com/roles/175424","Official Goldman Sachs Higher API","Confirmed official posting","posted=2026-08-15 | role_id=175424 | program=Seasonal | division=Engineering Division"
"Goldman Sachs","2027 | EMEA | London | Investment Banking Quantitative Strats | Summer Analyst","London, Greater London, England, United Kingdom","Europe","https://higher.gs.com/roles/175428","Official Goldman Sachs Higher API","Confirmed official posting","posted=2026-08-15 | role_id=175428 | program=Summer Analyst | division=Engineering Division"
"Goldman Sachs","2027 | EMEA | London | The Core Quantitative Strats | Summer Analyst","London, Greater London, England, United Kingdom","Europe","https://higher.gs.com/roles/175426","Official Goldman Sachs Higher API","Confirmed official posting","posted=2026-08-15 | role_id=175426 | program=Summer Analyst | division=Engineering Division"
"Goldman Sachs","2027 | EMEA | London | The Core Quantitative Strats | Summer Associate","London, Greater London, England, United Kingdom","Europe","https://higher.gs.com/roles/175427","Official Goldman Sachs Higher API","Confirmed official posting","posted=2026-08-15 | role_id=175427 | program=Summer Associate | division=Engineering Division"
"Goldman Sachs","2027 | EMEA | London | Wealth Management, Quantitative Finance | Summer Analyst","London, Greater London, England, United Kingdom","Europe","https://higher.gs.com/roles/170860","Official Goldman Sachs Higher API","Confirmed official posting","posted=2026-08-15 | role_id=170860 | program=Summer Analyst | division=Asset & Wealth Management"
"Goldman Sachs","2027 | EMEA | Paris | FICC and Equities (Sales and Trading) Quantitative Strats | Seasonal/Off Cycle Internship","Paris, Ile-de-France, France","Europe","https://higher.gs.com/roles/175429","Official Goldman Sachs Higher API","Confirmed official posting","posted=2026-08-15 | role_id=175429 | program=Seasonal | division=Engineering Division"
"Goldman Sachs","2027 | EMEA | Paris | The Core Quantitative Strats | Seasonal/Off Cycle Internship","Paris, Ile-de-France, France","Europe","https://higher.gs.com/roles/175430","Official Goldman Sachs Higher API","Confirmed official posting","posted=2026-08-15 | role_id=175430 | program=Seasonal | division=Engineering Division"
"Goldman Sachs","2027 | EMEA | The Hague | Asset and Wealth Management Quantitative Strats | Seasonal/Off Cycle Internship","The Hague, Zuid-Holland, Netherlands","Europe","https://higher.gs.com/roles/170663","Official Goldman Sachs Higher API","Confirmed official posting","posted=2026-08-15 | role_id=170663 | program=Seasonal | division=Engineering Division"
"Goldman Sachs","2027 | EMEA | Warsaw | The Core Quantitative Strats | Summer Analyst","Warsaw, Mazowieckie, Poland","Europe","https://higher.gs.com/roles/175433","Official Goldman Sachs Higher API","Confirmed official posting","posted=2026-08-15 | role_id=175433 | program=Summer Analyst | division=Engineering Division"
"Group One Trading","Trading Analyst Intern","Chicago, IL","North America","https://group1.applicantpro.com/jobs/3859850","Official ApplicantPro posting","Confirmed official posting","Summer internship from June through August 2027; applicant must remain an active college student in Fall 2027."
"GSA Capital","Quantitative Researcher - Intern","London, New York","Global / Multiple Regions","https://www.gsacapital.com/careers/gh/?gh_jid=8570661002","Career page Greenhouse:gsacapital","Confirmed official posting","career_page=https://www.gsacapital.com/join-us | company_wrapper=https://www.gsacapital.com/job?gh_jid=8570661002 | internship timing not stated in title | We are interested in hearing from students at the penultimate year of their graduate or postgraduate studies who are looking to secure an internship in quantitative research and possess the relevant attributes. Research at GSA Capital means combining creativity, rigour and attention to detail in the design of systematic investment strategies. As a minimum, you must have an outstanding academic track record in a STEM, economics or empirical finance discipline from a leading academic institution and be able to demonstrate a passion and understanding for working within a quantitative environment. For candidates requiring visa sponsorship or additional immigration/right-to-work processing assistance, we encourage you to apply by end of Ma..."
"GSA Capital","Software Developer - Intern","London","Europe","https://www.gsacapital.com/careers/gh/?gh_jid=8570668002","Career page Greenhouse:gsacapital","Confirmed official posting","career_page=https://www.gsacapital.com/join-us | company_wrapper=https://www.gsacapital.com/job?gh_jid=8570668002 | internship timing not stated in title | We are interested in hearing from students in the penultimate year of their graduate or postgraduate studies who are looking to secure an internship within software development. At a minimum, you must have an outstanding foundation in computer science or a closely related discipline and be able to demonstrate a passion and understanding for writing high quality code. For candidates requiring visa sponsorship or additional immigration/right-to-work processing assistance, we encourage you to apply by end of March to allow sufficient time to complete the visa application and/or complete necessary checks before the internship start date."
"Hudson River Trading","Algorithm Development (Quant Research & Trading) Internship – Summer 2027","London, United Kingdom; New York, NY, United States; Singapore","Global / Multiple Regions","https://www.hudsonrivertrading.com/careers/job/?gh_jid=7964062","Career page Greenhouse:wehrtyou","Confirmed official posting","career_page=https://www.hudsonrivertrading.com/careers/ | company_wrapper=https://www.hudsonrivertrading.com/careers/job?gh_jid=7964062 | internship timing: Summer 2027 | We do not allow multiple applications. Please apply to the ONE role you are most interested in and we will consider you for all open positions when reviewing your application. Hudson River Trading (HRT) is seeking exceptional full-time students to join our Algorithm Development Summer Internship Program. Algorithm Developers at HRT focus on the research and implementation of automated trading strategies. As an intern, you will have the opportunity to rotate between our high- and mid-frequency trading teams, as well as our machine learning teams. In close collaboration with full-time mentors, you will apply sophisticated quantitative modeling techniques to understand and predict market behavior and write software to impr..."
